지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
133,대전,2023-03-21 7:00,3.9,,1.4,340,58,4.7,-3.6,1006.5,1014.9,0,0.01,,,4,0,Ci,,2380,,,3.3,6.8,9.2,10,10.7
133,대전,2023-03-21 8:00,6.5,,0,0,53,5.1,-2.4,1006.2,1014.5,0.6,0.38,,,0,0,,,1939,,,5,7.3,9,9.9,10.7
133,대전,2023-03-21 9:00,9.5,,0,0,44,5.2,-2.1,1005.8,1014,1,1.19,,,0,0,,,1809,,,11.3,8.9,9,9.9,10.6
133,대전,2023-03-21 10:00,13.1,,0,0,36,5.4,-1.6,1005.5,1013.6,1,1.91,,,0,0,,,1844,,,18.1,10.8,9.4,9.8,10.5
133,대전,2023-03-21 11:00,16.8,,1.4,180,22,4.2,-5,1005.1,1013.1,1,2.54,,,0,0,,,3121,,,24.9,13.2,9.8,10,10.5
133,대전,2023-03-21 12:00,19.1,,2.4,160,16,3.5,-7.3,1004.3,1012.2,1,2.95,,,0,0,,,4261,,,30.4,15.7,10.5,10.3,10.5
133,대전,2023-03-21 13:00,20.6,,2.3,140,17,4.1,-5.3,1003.3,1011.2,1,3.1,,,0,0,,,4333,,,34.1,18,11.3,10.9,10.7
133,대전,2023-03-21 14:00,21.9,,2.3,110,17,4.5,-4.2,1002.3,1010.1,1,2.99,,,0,0,,,4236,,,35.6,19.8,12.5,11.6,11
133,대전,2023-03-21 15:00,22.8,,1.7,340,17,4.7,-3.5,1001.3,1009,1,2.67,,,0,0,,,4903,,,35.4,21.1,13.7,12.3,11.5
133,대전,2023-03-21 16:00,22.6,,1.5,320,17,4.6,-3.7,1000.7,1008.4,1,2.13,,,0,0,,,4886,,,32.1,21.3,14.6,13.1,12
133,대전,2023-03-21 17:00,23.1,,1,140,17,4.8,-3.3,1000.2,1007.9,1,1.43,,,0,0,,,4928,,,26.9,20.9,15.2,13.6,12.5
133,대전,2023-03-21 18:00,21.9,,1.9,20,17,4.5,-4.2,1000.4,1008.2,1,0.64,,,0,0,,,4889,,,18.8,19.2,15.3,14,12.9
133,대전,2023-03-21 19:00,18.8,,1.6,360,21,4.5,-4,1000.7,1008.5,0.2,0.08,,,0,0,,,4620,,,14.5,17.1,15.1,14.1,13.2
133,대전,2023-03-21 20:00,17,,1.2,320,26,5,-2.6,1001.7,1009.6,,,,,0,0,,,4057,,,12.4,15.5,14.7,14.1,13.3
133,대전,2023-03-21 21:00,16.2,,0.2,0,25,4.6,-3.8,1001.5,1009.5,,,,,0,0,,,3439,,,11,14.4,14.2,13.9,13.4
133,대전,2023-03-21 22:00,14.2,,1.4,250,32,5.2,-2.2,1002.2,1010.2,,,,,0,0,,,3432,,,10,13.4,13.7,13.7,13.4
133,대전,2023-03-21 23:00,13.4,,0.2,0,36,5.6,-1.3,1003.1,1011.2,,,,,0,0,,,3121,,,9,12.6,13.2,13.4,13.3
133,대전,2023-03-22 0:00,12.1,,0.6,110,43,6.1,-0.1,1003.5,1011.6,,,,,0,0,,,3044,,,8.3,11.8,12.8,13.1,13.2
133,대전,2023-03-22 1:00,10.7,,0,0,44,5.7,-1,1003.4,1011.6,,,,,0,0,,,3395,,,7.8,11.3,12.4,12.8,13
133,대전,2023-03-22 2:00,10.1,,0,0,47,5.8,-0.7,1003.6,1011.8,,,,,0,0,,,3157,,,7.2,10.8,12,12.5,12.8
133,대전,2023-03-22 3:00,9.2,,0,0,50,5.8,-0.7,1003.1,1011.3,,,,,0,0,,,3154,,,6.6,10.1,11.7,12.2,12.6
133,대전,2023-03-22 4:00,8.5,,0,0,53,5.9,-0.5,1003.6,1011.8,,,,,0,0,,,2923,,,6.1,9.6,11.3,12,12.4
133,대전,2023-03-22 5:00,8,,0,0,57,6.1,0,1003.3,1011.5,,,,,0,0,,,3010,,,5.8,9.2,11,11.7,12.2
133,대전,2023-03-22 6:00,7.4,,0.9,320,60,6.2,0.1,1003.9,1012.2,,,,,0,0,,,2802,,,5.5,8.9,10.7,11.4,11.9
133,대전,2023-03-22 7:00,7,,0.3,0,63,6.3,0.4,1004.2,1012.5,0,0.02,,,0,0,,,2452,,,5.8,8.6,10.4,11.2,11.8
133,대전,2023-03-22 8:00,9.9,,0.4,0,52,6.3,0.4,1004.4,1012.6,0.8,0.47,,,3,3,Sc,15,2406,,,8.6,9.5,10.4,11.1,11.7
133,대전,2023-03-22 9:00,12,,0.2,0,49,6.8,1.5,1004.5,1012.6,0.4,0.76,,,8,8,Sc,16,2107,,,13.5,10.5,10.4,11,11.6
133,대전,2023-03-22 10:00,16.5,,0.6,180,41,7.6,3.1,1004.1,1012.1,0.6,1.44,,,8,8,Sc,16,2113,,,20,12.5,10.7,11,11.5
133,대전,2023-03-22 11:00,19.2,,1.6,140,36,8,3.7,1003.4,1011.2,0.8,2.29,,,0,0,,,2270,,,27.1,15,11.2,11.2,11.5
133,대전,2023-03-22 12:00,21.6,,2.4,110,32,8.2,4.1,1002.1,1009.9,1,2.85,,,1,0,Ci,,3653,,,33.2,17.4,12,11.5,11.6
133,대전,2023-03-22 13:00,23.7,,2.9,140,33,9.6,6.4,1001.2,1008.9,1,3.04,,,0,0,,,5000,,,37.5,19.8,12.9,12.1,11.8
133,대전,2023-03-22 14:00,24.2,,2.6,70,35,10.5,7.7,1000.2,1007.9,1,2.8,,,4,0,Ci,,5000,,,37.1,21.6,14.1,12.8,12.1
133,대전,2023-03-22 15:00,25,,1.9,90,35,11,8.4,999.7,1007.4,1,2.49,,,3,3,Sc,15,5000,,,36.4,22.7,15.3,13.5,12.6
133,대전,2023-03-22 16:00,24.1,,1.8,140,36,10.7,8,999.6,1007.3,0.5,1.3,,,9,9,Sc,18,5000,,,27.4,22.3,16,14.2,13.1
133,대전,2023-03-22 17:00,23.6,,2.9,110,39,11.3,8.8,999.3,1007,0.1,0.62,,,8,3,ScAc,15,5000,,,24.9,21.3,16.4,14.8,13.5
133,대전,2023-03-22 18:00,22.7,,2.4,110,44,12.1,9.8,999.2,1006.9,0,0.21,,,10,3,ScAs,12,5000,,,21,20.2,16.5,15.1,13.9
133,대전,2023-03-22 19:00,21.8,,2.7,200,40,10.4,7.5,999.1,1006.9,0,0.03,,,10,1,,19,4134,,,18.9,19.2,16.4,15.3,14.2
133,대전,2023-03-22 20:00,20.6,,1.6,200,48,11.6,9.1,999.2,1007,,,,,10,3,,20,3304,,,17.8,18.3,16.1,15.3,14.4
133,대전,2023-03-22 21:00,19.9,,0.6,340,48,11.1,8.5,999.7,1007.6,,,,,10,7,ScAs,18,3329,,,17,17.6,15.9,15.2,14.5
133,대전,2023-03-22 22:00,19.4,,1.8,320,40,9,5.4,1000,1007.8,,,,,10,8,,15,1477,,,16.3,17.1,15.6,15.1,14.5
133,대전,2023-03-22 23:00,18.6,,0,0,41,8.7,5,999.6,1007.4,,,,,9,3,,16,1179,,,15.8,16.6,15.4,15,14.5
133,대전,2023-03-23 0:00,18.3,,1.2,50,41,8.6,4.8,999.2,1007.1,,,,,10,10,As,24,719,,40,15.3,16.1,15.1,14.9,14.5
133,대전,2023-03-23 1:00,17.9,,0.4,0,41,8.4,4.4,998.9,1006.8,,,,,10,7,,11,649,,40,15.1,15.8,15,14.7,14.4
133,대전,2023-03-23 2:00,15.7,,0.1,0,83,14.8,12.8,998.5,1006.5,,,,,10,3,ScAs,7,528,,401901,14.7,15.4,14.7,14.6,14.4
133,대전,2023-03-23 3:00,13.7,1.1,2.4,340,90,14,12,997.9,1005.9,,,,,10,9,StNs,4,138,,1901,14,15.1,14.6,14.5,14.3
133,대전,2023-03-23 4:00,14.2,,0.2,0,94,15.2,13.2,997.1,1005.1,,,,,10,3,StNs,1,85,,191601,14.1,14.8,14.4,14.3,14.2
133,대전,2023-03-23 5:00,14.2,,0,0,94,15.2,13.2,996.7,1004.7,,,,,10,5,StNs,1,114,,191601,14.1,14.7,14.3,14.2,14.1
133,대전,2023-03-23 6:00,13.4,7.4,1.7,360,93,14.2,12.2,997.1,1005.1,,,,,10,6,StNs,1,121,,191601,13.8,14.5,14.2,14.1,14
133,대전,2023-03-23 7:00,13.1,,0.1,0,94,14.1,12.1,997.2,1005.2,0,0,,,10,4,StNs,2,84,,191601,13.6,14.3,14.1,14,14
133,대전,2023-03-23 8:00,13.1,,0,0,94,14.1,12.1,997.3,1005.3,0,0.05,,,10,10,St,1,79,,1601,13.9,14.2,13.9,14,13.9
133,대전,2023-03-23 9:00,13.4,2.8,0.9,360,94,14.4,12.4,997.4,1005.4,0,0.12,,,10,10,St,1,112,,191601,14.4,14.3,13.9,13.9,13.8
133,대전,2023-03-23 10:00,14.2,,0.7,360,92,14.9,12.9,997.5,1005.5,0,0.3,,,10,8,StNs,1,168,,1901,15.6,14.6,13.9,13.8,13.8
133,대전,2023-03-23 11:00,14.7,,0.7,340,91,15.2,13.2,997.7,1005.7,0,0.32,,,10,3,StAs,2,197,,1901,16.2,14.9,14,13.8,13.8
133,대전,2023-03-23 12:00,15.1,0.1,2.4,340,87,14.9,12.9,997.6,1005.6,0,0.51,,,10,7,StAs,3,278,,1901,17.1,15.4,14.1,13.8,13.7
133,대전,2023-03-23 13:00,16.7,,2.4,360,77,14.6,12.6,997.5,1005.4,0,0.87,,,10,3,ScAs,5,465,,1901,20.3,16.2,14.2,14,13.8
133,대전,2023-03-23 14:00,18.1,,2.4,20,71,14.7,12.7,997.2,1005,0,1.5,,,10,2,ScAs,18,654,,19,22,17.4,14.6,14.1,13.9
133,대전,2023-03-23 15:00,18.8,0,0,0,66,14.3,12.3,997.3,1005.1,0,1.01,,,10,4,ScAs,18,871,,401901,21,18,15.1,14.4,14
133,대전,2023-03-23 16:00,20.4,,1.6,340,58,13.8,11.8,997.3,1005.1,0.2,1.31,,,8,3,ScAc,9,1029,,4001,23.4,18.8,15.6,14.7,14.1
133,대전,2023-03-23 17:00,20.3,,2.5,340,54,12.8,10.6,997.3,1005.1,1,1.31,,,3,3,Ac,35,1161,,,21.4,19.2,15.9,15,14.3
133,대전,2023-03-23 18:00,19.1,,1.2,320,61,13.4,11.3,998.3,1006.1,0.2,0.41,,,7,0,Ci,,1124,,,18.4,18.4,16.1,15.2,14.4
133,대전,2023-03-23 19:00,17.7,,1.3,360,59,11.9,9.5,999.2,1007.1,0,0.07,,,7,4,,51,1164,,,15.7,17.4,16.1,15.3,14.6
133,대전,2023-03-23 20:00,16.2,,1,290,61,11.2,8.6,1000.6,1008.6,,,,,6,2,,14,1443,,,13.7,16.3,15.8,15.3,14.7
133,대전,2023-03-23 21:00,14.3,,2.5,340,55,8.9,5.3,1001.6,1009.6,,,,,2,2,Sc,12,1201,,,12.3,15.4,15.5,15.1,14.7
133,대전,2023-03-23 22:00,13.4,,1.8,290,53,8.1,4,1002.2,1010.3,,,,,2,2,Sc,12,1085,,42,11.2,14.6,15.1,15,14.7
133,대전,2023-03-23 23:00,13.1,,0.4,0,69,10.4,7.5,1003.1,1011.2,,,,,5,3,ScAc,12,1072,,42,11.1,14,14.7,14.8,14.6
133,대전,2023-03-24 0:00,12,,0,0,70,9.7,6.6,1003.3,1011.4,,,,,5,3,ScAc,12,993,,42,10.4,13.4,14.3,14.5,14.5
133,대전,2023-03-24 1:00,11.2,,2.1,250,72,9.5,6.3,1003.9,1012.1,,,,,8,8,Ac,48,913,,42,10.4,13.1,14.1,14.3,14.4
133,대전,2023-03-24 2:00,10.6,,0,0,72,9.2,5.7,1003.9,1012.1,,,,,5,5,Ac,49,871,,42,9.8,12.6,13.8,14.1,14.2
133,대전,2023-03-24 3:00,9.7,,0,0,72,8.6,4.8,1003.8,1012,,,,,3,3,Ac,49,890,,42,9.3,12.2,13.5,13.8,14
133,대전,2023-03-24 4:00,9,,0.6,50,66,7.5,2.9,1003.8,1012,,,,,0,0,,,1095,,42,8.4,11.7,13.2,13.6,13.8
133,대전,2023-03-24 5:00,8.3,,0,0,67,7.3,2.5,1004.3,1012.5,,,,,3,3,Ac,48,1165,,42,7.8,11.2,12.9,13.4,13.7
133,대전,2023-03-24 6:00,7.7,,1,70,65,6.8,1.5,1004.3,1012.6,,,,,2,0,Ci,,1167,,42,7.2,10.8,12.6,13.1,13.5
133,대전,2023-03-24 7:00,7.2,,0.3,0,68,6.9,1.6,1005.5,1013.8,0,0.03,,,7,0,Ci,,1180,,42,7.2,10.3,12.3,12.9,13.3
133,대전,2023-03-24 8:00,8.7,,0,0,62,7,1.8,1007.2,1015.4,0.1,0.35,,,5,0,Ci,,1248,,42,9.1,10.5,12.1,12.7,13.2
133,대전,2023-03-24 9:00,10.3,,1.5,140,48,6,-0.2,1008.1,1016.3,0.3,0.85,,,7,0,Ci,,1379,,42,12.4,11.6,12,12.6,13
133,대전,2023-03-24 10:00,11.7,,0.7,140,40,5.5,-1.4,1007.9,1016.1,0.2,1.14,,,7,7,Sc,17,1606,,42,15.1,12.6,12.2,12.5,12.9
133,대전,2023-03-24 11:00,14.1,,0,0,34,5.5,-1.5,1008,1016.1,0.5,1.77,,,6,6,Sc,11,1685,,42,19.6,14.2,12.5,12.7,12.9
133,대전,2023-03-24 12:00,16.7,,2.1,140,33,6.2,0.3,1007.6,1015.6,0.6,2.35,,,5,5,Sc,13,1589,,42,23.5,16.2,13,12.8,12.9
133,대전,2023-03-24 13:00,16.3,,1.3,90,35,6.4,0.7,1006.8,1014.8,0.8,2.58,,,8,0,Ci,,1497,,42,24.2,17.8,13.7,13.2,13
133,대전,2023-03-24 14:00,17,,3,140,49,9.4,6.1,1006.4,1014.4,1,2.25,,,8,1,ScCi,12,1299,,42,25.5,18.8,14.4,13.7,13.2
133,대전,2023-03-24 15:00,17.5,,3.8,110,54,10.7,8,1006.2,1014.1,1,2.02,,,9,0,Ci,,1841,,42,25.4,19.6,15.1,14.2,13.5
133,대전,2023-03-24 16:00,16.6,,4,140,59,11.1,8.5,1006.4,1014.4,0.9,1.57,,,7,0,Ci,,2081,,42,22.6,19.6,15.7,14.6,13.8
133,대전,2023-03-24 17:00,15.1,,4.8,140,64,10.9,8.3,1006.6,1014.7,0.3,0.86,,,8,3,AcCi,45,2198,,42,18.8,18.8,15.9,14.9,14.1
133,대전,2023-03-24 18:00,14.1,,3.7,140,67,10.7,8,1007.1,1015.2,0,0.28,,,9,2,ScCi,14,1678,,42,16.2,17.6,15.9,15.1,14.4
133,대전,2023-03-24 19:00,13.5,,3.7,140,70,10.8,8.1,1007.9,1016,0,0.06,,,8,5,ScCi,7,1688,,42,14.5,16.6,15.7,15.2,14.5
133,대전,2023-03-24 20:00,12.9,,2.1,200,51,7.5,2.9,1008.9,1017,,,,,9,9,Sc,7,1759,,42,13.2,15.8,15.4,15.1,14.6
133,대전,2023-03-24 21:00,12.4,,0.7,200,51,7.3,2.5,1009.4,1017.6,,,,,9,9,Sc,8,1720,,42,12.5,15.1,15.1,15,14.7
133,대전,2023-03-24 22:00,11.9,,0.9,230,52,7.2,2.3,1009.9,1018.1,,,,,9,9,Sc,8,1766,,42,11.9,14.5,14.8,14.8,14.6
133,대전,2023-03-24 23:00,11.5,,1.9,180,52,7,1.9,1010.5,1018.7,,,,,9,9,Sc,9,1846,,42,11.5,14.1,14.5,14.6,14.5
133,대전,2023-03-25 0:00,10.5,,1.5,250,50,6.3,0.4,1011,1019.2,,,,,9,9,Sc,9,2033,,42,10.8,13.6,14.2,14.4,14.5
133,대전,2023-03-25 1:00,10.6,,1.4,140,65,8.2,4.2,1011,1019.2,,,,,9,9,Sc,8,2007,,42,10.8,13.2,13.9,14.3,14.3
133,대전,2023-03-25 2:00,10.4,,3.1,140,65,8.1,4,1010.9,1019.1,,,,,9,9,Sc,8,1728,,42,10.6,12.9,13.7,14.1,14.2
133,대전,2023-03-25 3:00,10.1,,3.8,110,67,8.2,4.2,1010.8,1019.1,,,,,7,7,Sc,8,1756,,42,10.5,12.7,13.5,13.9,14.1
133,대전,2023-03-25 4:00,9.7,,1,50,69,8.2,4.2,1010.9,1019.1,,,,,9,9,Sc,8,1896,,,10.3,12.4,13.3,13.7,13.9
133,대전,2023-03-25 5:00,9.4,,1,140,71,8.3,4.3,1010.7,1018.9,,,,,9,9,Sc,8,1855,,,10.1,12.2,13.1,13.6,13.8
133,대전,2023-03-25 6:00,9.2,,3.6,110,71,8.2,4.2,1010.8,1019.1,,,,,8,8,Sc,7,1892,,,9.9,12,13,13.4,13.7
133,대전,2023-03-25 7:00,9.2,,3.7,140,72,8.4,4.4,1010.7,1019,0,0.01,,,9,9,Sc,7,1975,,,9.9,11.8,12.8,13.2,13.6
133,대전,2023-03-25 8:00,9.3,,5.4,110,72,8.4,4.5,1011.6,1019.9,0,0.15,,,8,8,Sc,7,1946,,,10.6,11.8,12.7,13.1,13.5
133,대전,2023-03-25 9:00,9.7,,3.9,110,71,8.5,4.6,1012.2,1020.4,0,0.28,,,9,9,Sc,7,2053,,,11.4,12,12.5,13,13.3
133,대전,2023-03-25 10:00,10.8,,3.4,140,65,8.4,4.4,1011.9,1020.1,0,0.6,,,9,9,Sc,8,2493,,,14.1,12.5,12.6,12.9,13.3
133,대전,2023-03-25 11:00,11.4,,3.5,110,63,8.4,4.5,1012.1,1020.3,0,0.81,,,9,9,Sc,7,2908,,,14.7,13.3,12.7,12.9,13.2
133,대전,2023-03-25 12:00,11.5,,2.9,110,64,8.7,4.9,1012,1020.2,0,0.54,,,9,9,Sc,8,2858,,,13.9,13.5,12.9,12.9,13.2
133,대전,2023-03-25 13:00,11.6,,3.1,110,63,8.5,4.7,1011.1,1019.3,0,0.58,,,9,9,Sc,8,3034,,,14.4,13.7,13,13,13.2
133,대전,2023-03-25 14:00,11.8,,1.8,110,63,8.7,4.9,1010.7,1018.9,0,0.52,,,9,9,Sc,8,2912,,,14.7,13.9,13.1,13.1,13.2
133,대전,2023-03-25 15:00,12.3,,1.2,90,61,8.7,4.9,1010.2,1018.4,0,0.64,,,9,9,Sc,8,2943,,,15.5,14.2,13.2,13.2,13.2
133,대전,2023-03-25 16:00,12.7,,1.2,90,59,8.6,4.8,1009.3,1017.4,0,0.73,,,9,9,Sc,8,3102,,,15.4,14.7,13.4,13.3,13.3
133,대전,2023-03-25 17:00,12.5,,2.1,160,60,8.7,4.9,1009.1,1017.2,0,0.4,,,9,9,Sc,11,3066,,,14.3,14.4,13.5,13.4,13.3
133,대전,2023-03-25 18:00,12.4,,3.1,140,60,8.6,4.8,1008.7,1016.8,0,0.24,,,9,7,ScCi,16,3151,,,13,14.1,13.6,13.4,13.3
133,대전,2023-03-25 19:00,12.1,,2.4,160,61,8.5,4.7,1009,1017.2,0,0.05,,,8,8,,9,2866,,,11.7,13.6,13.4,13.4,13.4
133,대전,2023-03-25 20:00,11.4,,2.9,140,65,8.7,5,1009,1017.2,,,,,8,5,,9,2504,,,10.8,13,13.3,13.4,13.4
133,대전,2023-03-25 21:00,11.2,,3.1,140,65,8.6,4.8,1009.4,1017.6,,,,,9,9,Sc,9,2493,,,10.6,12.7,13.2,13.3,13.4
133,대전,2023-03-25 22:00,11.1,,1.8,200,65,8.5,4.7,1009.6,1017.8,,,,,10,9,,9,2631,,,10.6,12.4,13,13.2,13.3
133,대전,2023-03-25 23:00,10.6,,0.2,0,63,8,3.8,1009.5,1017.7,,,,,9,9,,9,3182,,,10.2,12.1,12.8,13.1,13.3
133,대전,2023-03-26 0:00,10.3,,0,0,65,8.1,3.9,1009,1017.2,,,,,9,9,,,3210,,,10.2,11.9,12.7,13,13.2
133,대전,2023-03-26 1:00,9.9,,2,200,63,7.6,3.1,1009,1017.2,,,,,10,10,,9,3586,,,9.8,11.7,12.5,12.9,13.1
133,대전,2023-03-26 2:00,9.5,,1,200,62,7.3,2.5,1008.8,1017,,,,,9,9,,11,3315,,,9.5,11.5,12.3,12.7,13
133,대전,2023-03-26 3:00,9.1,,1.6,200,61,7,1.9,1008.4,1016.6,,,,,9,9,Sc,9,2946,,,8.9,11.2,12.2,12.6,13
133,대전,2023-03-26 4:00,8.8,,1.1,200,63,7.1,2.1,1008,1016.2,,,,,8,5,ScCi,9,2720,,,8.7,11,12,12.5,12.8
133,대전,2023-03-26 5:00,7.4,,0.4,0,56,5.8,-0.8,1008,1016.3,,,,,4,0,Ci,,2875,,,6.8,10.3,11.8,12.3,12.7
133,대전,2023-03-26 6:00,6.8,,0,0,59,5.8,-0.6,1008.3,1016.6,,,,,5,2,ScCi,8,2681,,,6.3,9.8,11.6,12.2,12.6
133,대전,2023-03-26 7:00,6.3,,1.2,230,67,6.4,0.6,1008.9,1017.2,0,0.01,,,3,1,ScCi,8,2438,,,6.1,9.4,11.3,12,12.5
133,대전,2023-03-26 8:00,7.7,,0,0,59,6.2,0.1,1009.6,1017.9,0.4,0.37,,,4,0,Ci,,1882,,,7.5,9.5,11.1,11.9,12.4
133,대전,2023-03-26 9:00,9.6,,0,0,54,6.4,0.7,1009.9,1018.1,1,1.05,,,0,0,,,2420,,,12.3,10.7,11.1,11.8,12.4
133,대전,2023-03-26 10:00,11.2,,1.1,340,42,5.6,-1.2,1009.5,1017.7,1,1.81,,,0,0,,,2250,,,17.5,12.2,11.3,11.8,12.3
133,대전,2023-03-26 11:00,13.4,,2.4,340,35,5.4,-1.7,1009.1,1017.2,1,2.43,,,0,0,,,2202,,,22.8,13.8,11.7,11.9,12.3
133,대전,2023-03-26 12:00,14.1,,3.4,320,31,5,-2.8,1008.7,1016.8,1,2.88,,,0,0,,,2377,,,25.6,15.4,12.2,12.1,12.3
133,대전,2023-03-26 13:00,15.1,,4.4,320,20,3.4,-7.7,1008.2,1016.3,1,3.09,,,4,0,Ci,,2872,,,28.4,17.1,12.9,12.6,12.5
133,대전,2023-03-26 14:00,15.6,,4.7,340,16,2.8,-10.1,1007.9,1016,1,3.07,,,3,0,Ci,,3702,,,29.1,18.6,13.8,13.1,12.8
133,대전,2023-03-26 15:00,16.2,,4.5,360,12,2.2,-13.3,1007.8,1015.8,1,2.77,,,0,0,,,4946,,,28.7,19.3,14.6,13.7,13.1
133,대전,2023-03-26 16:00,15.4,,5,320,10,1.7,-16.1,1007.8,1015.9,1,2.35,,,0,0,,,5000,,,25.1,19.3,15.3,14.3,13.5
133,대전,2023-03-26 17:00,14.3,,3.7,320,9,1.5,-18.2,1008.1,1016.2,1,1.61,,,0,0,,,5000,,,20.9,18.5,15.5,14.6,13.8
133,대전,2023-03-26 18:00,11.4,,4.3,320,11,1.5,-18.1,1008.5,1016.7,1,0.78,,,0,0,,,5000,,,14,16.6,15.4,14.8,14.1
133,대전,2023-03-26 19:00,9.2,,3.7,320,18,2.1,-13.9,1009.4,1017.6,0.4,0.12,,,0,0,,,5000,,,10.1,14.6,15,14.7,14.2
133,대전,2023-03-26 20:00,7.6,,3,340,21,2.2,-13.3,1010.3,1018.6,,,,,0,0,,,5000,,,7.7,13,14.4,14.5,14.3
133,대전,2023-03-26 21:00,6.5,,1.5,320,29,2.8,-10.2,1011.5,1019.9,,,,,0,0,,,5000,,,6.2,11.8,13.8,14.3,14.2
133,대전,2023-03-26 22:00,5.1,,1.6,340,32,2.8,-10.2,1012.4,1020.8,,,,,0,0,,,4997,,,5,10.7,13.2,13.8,14
133,대전,2023-03-26 23:00,4.6,,2.5,320,33,2.8,-10.3,1012.8,1021.2,,,,,0,0,,,5000,,,4,9.8,12.6,13.5,13.9
133,대전,2023-03-27 0:00,4.2,,1.4,320,31,2.6,-11.4,1013.3,1021.7,,,,,0,0,,,5000,,,3.2,9,12.1,13.1,13.6
133,대전,2023-03-27 1:00,3.2,,0.4,0,38,2.9,-9.7,1013.3,1021.8,,,,,0,0,,,4960,,,2.4,8.3,11.5,12.6,13.4
133,대전,2023-03-27 2:00,2.3,,0.7,340,41,3,-9.6,1013.3,1021.8,,,,,0,0,,,4987,,,1.8,7.6,11,12.3,13.1
133,대전,2023-03-27 3:00,2,,1.3,340,44,3.1,-9,1013,1021.5,,,,,0,0,,,4920,,,1.2,7,10.6,11.9,12.7
133,대전,2023-03-27 4:00,1.1,,1.4,340,49,3.2,-8.4,1012.7,1021.3,,,,,0,0,,,4995,,,0.9,6.5,10.2,11.5,12.5
133,대전,2023-03-27 5:00,0.7,,0,0,53,3.4,-7.8,1013.2,1021.8,,,,,0,0,,,5000,,,0.7,6.1,9.8,11.2,12.2
133,대전,2023-03-27 6:00,0.1,,0,0,59,3.6,-6.9,1013.5,1022.1,,,,,0,0,,,4819,,,0.4,5.6,9.4,10.8,11.9
133,대전,2023-03-27 7:00,0.1,,0,0,60,3.7,-6.7,1014,1022.6,0.2,0.04,,,0,0,,,4886,,,0.4,5.3,9.1,10.5,11.6
133,대전,2023-03-27 8:00,3.2,,0,0,53,4.1,-5.4,1014.9,1023.4,1,0.59,,,0,0,,,4403,,,2.2,6.2,9,10.4,11.5
133,대전,2023-03-27 9:00,5.9,,0.3,0,38,3.5,-7.3,1015.3,1023.7,1,1.35,,,0,0,,,4341,,,9.8,7.8,9,10.3,11.4
133,대전,2023-03-27 10:00,7.9,,1,270,32,3.4,-7.8,1015.6,1023.9,1,2.1,,,0,0,,,4408,,,16.5,9.5,9.3,10.2,11.2
133,대전,2023-03-27 11:00,9.9,,2.4,320,21,2.6,-11.4,1015,1023.3,1,2.71,,,0,0,,,4481,,,22,11.4,9.7,10.3,11.1
133,대전,2023-03-27 12:00,11.3,,2,20,18,2.4,-12.2,1014.5,1022.7,1,3.1,,,0,0,,,4472,,,26.2,13.6,10.3,10.7,11.2
133,대전,2023-03-27 13:00,12,,2.2,360,20,2.8,-10.3,1014,1022.2,1,3.23,,,0,0,,,4110,,,28.7,15.7,11.1,11.2,11.3
133,대전,2023-03-27 14:00,13,,2.1,320,20,3,-9.4,1013,1021.2,1,3.12,,,0,0,,,4208,,,29.1,17.4,12.2,11.8,11.6
133,대전,2023-03-27 15:00,14.6,,1.2,90,18,3,-9.5,1012.2,1020.3,1,2.75,,,0,0,,,4888,,,28.6,18.6,13.2,12.4,12
133,대전,2023-03-27 16:00,14.9,,1.7,200,16,2.7,-10.7,1011.7,1019.8,1,2.19,,,0,0,,,4881,,,25.9,19.1,14.1,13.1,12.5
133,대전,2023-03-27 17:00,14.6,,2.9,320,13,2.2,-13.5,1011.7,1019.8,1,1.45,,,0,0,,,4960,,,20.8,18.4,14.5,13.6,12.9
133,대전,2023-03-27 18:00,12.9,,1.3,290,22,3.3,-8.3,1012.2,1020.4,0.9,0.65,,,0,0,,,4119,,,15.1,16.6,14.6,13.9,13.2
133,대전,2023-03-27 19:00,11,,2.2,290,31,4.1,-5.5,1013.3,1021.5,0.1,0.1,,,2,0,,,3361,,,11.3,14.8,14.3,13.9,13.4
133,대전,2023-03-27 20:00,9.2,,2.5,320,36,4.2,-5.1,1014.5,1022.8,,,,,0,0,,,3134,,,9.2,13.4,13.8,13.9,13.6
133,대전,2023-03-27 21:00,7.4,,3.3,50,38,3.9,-6,1015.4,1023.8,,,,,0,0,,,2442,,,7.5,12.1,13.3,13.6,13.6
133,대전,2023-03-27 22:00,5.8,,0,0,42,3.9,-6.1,1016,1024.4,,,,,0,0,,,2584,,,6.1,11.1,12.8,13.3,13.5
133,대전,2023-03-27 23:00,5.3,,0,0,45,4,-5.6,1016.2,1024.6,,,,,0,0,,,2649,,,5.1,10.1,12.3,13,13.3
133,대전,2023-03-28 0:00,4.9,,0,0,47,4.1,-5.4,1016.2,1024.7,,,,,0,0,,,2561,,,4.3,9.4,11.8,12.7,13.1
